tract,pm25,pm25_pct,poverty,poverty_pct,nearest_sensor_km,sensors_within_1km,ces_score,latitude,longitude
6037530203,12.09672029,78.39479392624729,44.0,66.81127982646422,3.6313515746390115,0,51.6187107460815,34.0266482,-118.1264604
6037241002,12.0964657,78.35140997830803,45.3,69.3709327548807,4.3572450756553565,0,68.1492159219702,33.925262,-118.2614031
6037540700,12.09535727,78.30802603036877,61.4,90.15184381778741,3.2080428177832414,0,72.5706675086486,33.9255436,-118.2453429
6037240300,12.09514285,78.22125813449023,58.0,86.44251626898047,4.861340109212815,0,59.3780028074912,33.9564095,-118.2861229
6037241110,12.09491005,78.17787418655098,56.6,84.90238611713666,5.569562856730233,0,53.3127569268301,33.936494,-118.2716976
6037535101,12.09489677,78.1344902386117,57.4,85.74837310195228,5.268045327467063,0,63.9472510287128,33.9644276,-118.2488118
6037240600,12.0941273,78.02603036876356,61.7,90.412147505423,5.668171798790009,0,64.1540822011298,33.946945,-118.2684059
6037240020,12.0941273,78.02603036876356,67.7,96.09544468546638,5.6307656132755035,0,60.219480603033,33.9542444,-118.2638081
6037600100,12.09365159,77.96095444685467,60.1,88.93709327548807,3.9765155967818044,0,55.116685534153,33.9551471,-118.2956255
6037600302,12.09306944,77.83080260303687,42.7,64.83731019522777,2.8925618342371995,0,46.2882362898222,33.935475,-118.3046455
6037433302,12.09259994,77.78741865509761,58.9,87.50542299349242,1.7732823648497982,0,57.0292906862608,34.0629878,-118.0143495
6037240900,12.09235616,77.74403470715835,57.9,86.31236442516268,4.636576546945239,0,61.4926709101157,33.9346821,-118.2606543
6037408724,12.09228064,77.67895878524945,60.2,89.08893709327549,4.19480064269399,0,28.1855015602224,33.9841386,-117.9033277
6037243100,12.0902374,77.353579175705,73.5,98.2646420824295,2.281969405164382,0,76.8514849793866,33.9327963,-118.2350934
6037240402,12.08962673,77.24511930585683,56.2,84.59869848156181,4.858787196958713,0,58.7926179438329,33.9446893,-118.2854788
6037240401,12.08962673,77.24511930585683,54.9,82.88503253796095,4.821609020124701,0,55.683096664352,33.949919,-118.2857119
6037541603,12.08913112,77.15835140997831,63.2,91.84381778741866,1.9030390026756003,0,65.989686050546,33.913976,-118.2207001
6037241120,12.0881206,76.96312364425162,61.9,90.54229934924078,5.169014504450945,0,68.2626445032372,33.9364442,-118.2768346
6037600304,12.08622848,76.8112798264642,56.9,85.31453362255965,3.6926430145394398,0,51.2585046940065,33.9353608,-118.2940128
6037600303,12.08622848,76.8112798264642,66.9,95.53145336225597,3.36770296712595,0,55.3277901528615,33.9355949,-118.2983324
6037502302,12.08570107,76.70281995661605,47.5,72.25596529284165,1.6844213427944974,0,55.2395860681435,33.9660089,-118.0683122
6037535102,12.08538401,76.61605206073753,58.9,87.50542299349242,4.815447660591453,0,62.0863587121936,33.9587246,-118.2488361
6037211804,12.08514397,76.44251626898047,44.4,67.65726681127983,1.5639536492424817,0,40.9487021395262,34.0671619,-118.3066067
6037127711,12.08262759,76.05206073752711,46.5,71.06290672451193,2.2154202505766714,0,64.0398665453665,34.1879585,-118.4698195
6037534203,12.0818703,76.00867678958785,62.6,91.17136659436008,2.605093765826362,0,66.7296650047855,33.9583801,-118.1514821
6037120010,12.08174436,75.94360086767897,47.9,72.86334056399131,2.3314910801530417,0,68.4345230332911,34.2191995,-118.4622655
6037532101,12.07970385,75.61822125813448,46.9,71.40997830802604,3.510704062977447,0,50.9421447275408,34.0048535,-118.1062505
6037533703,12.07819852,75.48806941431671,42.8,65.11930585683298,2.426056839485712,0,64.413463049859,33.9836095,-118.1734078
